id;fpath;sentence;remove_start;remove_end;removed;type;short_sent;cons_score;ual;la
39293;Train/aja_pm20001004_osa_1_ud211.conllu;Õiguskantsler ei jäänud linnavolikogu detsembrikuise otsusega rahule , leides , et linn ei peaks selgitama talle jäetud puhastustöö hinda vähempakkumise teel , vaid sätestama selle heakorraeeskirjas .;107;119;talle jäetud;free;Õiguskantsler ei jäänud linnavolikogu detsembrikuise otsusega rahule , leides , et linn ei peaks selgitama puhastustöö hinda vähempakkumise teel , vaid sätestama selle heakorraeeskirjas .;100.0;100.0;100.0
39309;Dev/aja_luup200009_ud211.conllu;Ka Jeltsini puhul töötas sama süsteem , et valitsus ei tegelenud poliitikaga .;38;76;, et valitsus ei tegelenud poliitikaga;free;Ka Jeltsini puhul töötas sama süsteem .;100.0;100.0;100.0
39320;Train/aja_pm19980926e_ud211.conllu;Olgu siinkohal näitena toodud Tallinna vanalinnas asuv väike pood , mille aknalaud omapärase lehevanikuga dekoreeritet .;30;54;Tallinna vanalinnas asuv;free;Olgu siinkohal näitena toodud väike pood , mille aknalaud omapärase lehevanikuga dekoreeritet .;100.0;100.0;100.0
39330;Train/tea_toohoive.conllu;Elektrile tehtud kulutuste suurenemine näib samuti viitavat tööhõive suurenemisele mõlemal vaadeldaval aastal .;0;16;Elektrile tehtud;free;kulutuste suurenemine näib samuti viitavat tööhõive suurenemisele mõlemal vaadeldaval aastal .;100.0;100.0;100.0
39332;Dev/ilu_orlau_ud211.conllu;Mind rebisid kaks vastandlikku tunnet : põgeneda , iga hinna eest põgeneda , ning jääda ja seda last lohutada .;38;109;: põgeneda , iga hinna eest põgeneda , ning jääda ja seda last lohutada;free;Mind rebisid kaks vastandlikku tunnet .;100.0;100.0;100.0
39333;Train/tea_toohoive.conllu;Energiakandjatele tehtud kulutuste suurenemise selge positiivne seos tööhõivega ilmneb iseäranis hästi kui vaadelda pikemat aega turul olnud ettevõtete pikemaid ( 4 aastat ) aegridu .;0;24;Energiakandjatele tehtud;free;kulutuste suurenemise selge positiivne seos tööhõivega ilmneb iseäranis hästi kui vaadelda pikemat aega turul olnud ettevõtete pikemaid ( 4 aastat ) aegridu .;100.0;100.0;100.0
39334;Train/tea_toohoive.conllu;Energiakandjatele tehtud kulutuste suurenemise selge positiivne seos tööhõivega ilmneb iseäranis hästi kui vaadelda pikemat aega turul olnud ettevõtete pikemaid ( 4 aastat ) aegridu .;116;140;pikemat aega turul olnud;free;Energiakandjatele tehtud kulutuste suurenemise selge positiivne seos tööhõivega ilmneb iseäranis hästi kui vaadelda ettevõtete pikemaid ( 4 aastat ) aegridu .;100.0;100.0;100.0
39337;Train/aja_ee200110_osa_9_ud211.conllu;""" "" Karu südames "" ei mängi rahvusvaheliselt tuntud näitlejad , "" märgib filmi kohta sellesse üle pooleteistkümne miljoni krooni pannud Berliini produtsent Manfred Durniok .";85;135;sellesse üle pooleteistkümne miljoni krooni pannud;free;""" "" Karu südames "" ei mängi rahvusvaheliselt tuntud näitlejad , "" märgib filmi kohta Berliini produtsent Manfred Durniok .";100.0;100.0;100.0
39338;Train/ilu_vilep_ud211.conllu;Puhvetikapil vedeles võti ja selle kõrval kile sees tudengipilet , kuhu vahele oli topitud igasugu muid pabereid .;65;112;, kuhu vahele oli topitud igasugu muid pabereid;free;Puhvetikapil vedeles võti ja selle kõrval kile sees tudengipilet .;100.0;100.0;100.0
39339;Dev/tea_eesti_arst_2004_osa_1_ud211.conllu;RA-haigete rühmas oli 10 - 12 päevasel ning ambulatoorsel ravil viibinute arv liiga väike kindlate järelduste tegemiseks .;22;73;10 - 12 päevasel ning ambulatoorsel ravil viibinute;free;RA-haigete rühmas oli arv liiga väike kindlate järelduste tegemiseks .;100.0;100.0;100.0
39345;Train/aja_pm19980926e_ud211.conllu;Sümpaatne asi hammaste vahele visata , pealegi üsna lahedas ümbrises .;14;36;hammaste vahele visata;free;Sümpaatne asi , pealegi üsna lahedas ümbrises .;100.0;100.0;100.0
39348;Train/aja_horisont2000_osa_1_ud211.conllu;Kasutades tolle aja täpsemaid galaktikamudeleid koostanud Sverre Aarsethi programme , paigutas ta galaktika keskmesse supermassiivsete mustade aukude erinevaid kombinatsioone ja sai huvitavaid tulemusi .;10;57;tolle aja täpsemaid galaktikamudeleid koostanud;free;Kasutades Sverre Aarsethi programme , paigutas ta galaktika keskmesse supermassiivsete mustade aukude erinevaid kombinatsioone ja sai huvitavaid tulemusi .;100.0;100.0;100.0
39349;Train/aja_horisont2000_osa_1_ud211.conllu;Kasutades tolle aja täpsemaid galaktikamudeleid koostanud Sverre Aarsethi programme , paigutas ta galaktika keskmesse supermassiivsete mustade aukude erinevaid kombinatsioone ja sai huvitavaid tulemusi .;150;159;erinevaid;free;Kasutades tolle aja täpsemaid galaktikamudeleid koostanud Sverre Aarsethi programme , paigutas ta galaktika keskmesse supermassiivsete mustade aukude kombinatsioone ja sai huvitavaid tulemusi .;100.0;100.0;100.0
39351;Train/tea_geofyysika.conllu;Laplace sai inspiratsiooni äsja William Herscheli ( 1738-1822 ) avastatud gaasududest .;27;73;äsja William Herscheli ( 1738-1822 ) avastatud;free;Laplace sai inspiratsiooni gaasududest .;100.0;100.0;100.0
39355;Train/aja_ml200247_osa_4_ud211.conllu;Miiting Toompea lossi ees toimub sel ajal , kui Riigikogu arutab katkenud sotsiaaldialoogi .;65;73;katkenud;free;Miiting Toompea lossi ees toimub sel ajal , kui Riigikogu arutab sotsiaaldialoogi .;100.0;100.0;100.0
39360;Train/ilu_maailm_ud211.conllu;Ärgates sain aru , et kuuldud hääled olid tõelised : Jooga oli saabunud ja vaidles kellegagi .;22;29;kuuldud;free;Ärgates sain aru , et hääled olid tõelised : Jooga oli saabunud ja vaidles kellegagi .;100.0;100.0;100.0
39362;Train/aja_luup200106_osa_5_ud211.conllu;Inimesele loomariigis kõige lähemal seisev shimpans jõuab terve oma elu jooksul olla vahekorras 135 korda .;0;42;Inimesele loomariigis kõige lähemal seisev;free;shimpans jõuab terve oma elu jooksul olla vahekorras 135 korda .;100.0;100.0;100.0
39363;Train/aja_luup200106_osa_5_ud211.conllu;Kuigi Soome haigused on erilised , ei tohi neid Norio sõnul pidada rahvuslikuks hädaks ja rahvale langenud nuhtluseks : “ Seevastu pole meil mitmeid teisi mujal levinud haigusi ! ”;90;106;rahvale langenud;free;Kuigi Soome haigused on erilised , ei tohi neid Norio sõnul pidada rahvuslikuks hädaks ja nuhtluseks : “ Seevastu pole meil mitmeid teisi mujal levinud haigusi ! ”;100.0;100.0;100.0
39364;Train/aja_luup200106_osa_5_ud211.conllu;Kuigi Soome haigused on erilised , ei tohi neid Norio sõnul pidada rahvuslikuks hädaks ja rahvale langenud nuhtluseks : “ Seevastu pole meil mitmeid teisi mujal levinud haigusi ! ”;155;168;mujal levinud;free;Kuigi Soome haigused on erilised , ei tohi neid Norio sõnul pidada rahvuslikuks hädaks ja rahvale langenud nuhtluseks : “ Seevastu pole meil mitmeid teisi haigusi ! ”;100.0;100.0;100.0
39365;Train/aja_epl20061216_ud211.conllu;""" Andresoo pakub nii huvitavaid harjutusi , millega ma pole varem kokku puutunud .";17;31;nii huvitavaid;free;""" Andresoo pakub harjutusi , millega ma pole varem kokku puutunud .";100.0;100.0;100.0
39373;Train/aja_epl20061216_ud211.conllu;Näiteks üheks juhtivaks Afganistani eksperdiks peetav Barnett Rubin on käinud seal tänavu neli korda ning kirjutab ajakirjas Foreign Affairs , et Afganistan läheneb murdepunktile .;8;53;üheks juhtivaks Afganistani eksperdiks peetav;free;Näiteks Barnett Rubin on käinud seal tänavu neli korda ning kirjutab ajakirjas Foreign Affairs , et Afganistan läheneb murdepunktile .;100.0;100.0;100.0
39378;Train/aja_sloleht20071217_ud211.conllu;Igal juhul peaksid mängu põhjal tehtud järeldused sobima pärismaailmaski .;19;38;mängu põhjal tehtud;free;Igal juhul peaksid järeldused sobima pärismaailmaski .;100.0;100.0;100.0
39385;Train/tea_geofyysika.conllu;Loogilise mõtlemise teel konstrueeriti maailma ehituse mudelid , mis lubasid teadaolevaid fakte võimalikult vastuoludeta seletada .;77;89;teadaolevaid;free;Loogilise mõtlemise teel konstrueeriti maailma ehituse mudelid , mis lubasid fakte võimalikult vastuoludeta seletada .;100.0;100.0;100.0
39402;Train/ilu_maailm_ud211.conllu;Tema tumedad juuksed ripnesid võidunud dressipluusil nagu jääpurikad .;30;38;võidunud;free;Tema tumedad juuksed ripnesid dressipluusil nagu jääpurikad .;100.0;100.0;100.0
39410;Train/aja_luup200202_osa_2_ud211.conllu;Tsaariajal ja nõukogude perioodil mahavaikitud hõimu- ja klannisuhted elustusid NL-i lagunedes uuesti ennekõike auulides ja külades .;0;46;Tsaariajal ja nõukogude perioodil mahavaikitud;free;hõimu- ja klannisuhted elustusid NL-i lagunedes uuesti ennekõike auulides ja külades .;100.0;100.0;100.0
39415;Train/aja_luup200106_osa_5_ud211.conllu;Kapitalistlikus ühiskonnas mängivad aga just sellised tegurid tohutut rolli , kes hierarhilisel karjääriredelil kui kaugele jõuab , kes kui palju va krabisevat kokku ajab .;76;170;, kes hierarhilisel karjääriredelil kui kaugele jõuab , kes kui palju va krabisevat kokku ajab;free;Kapitalistlikus ühiskonnas mängivad aga just sellised tegurid tohutut rolli .;100.0;100.0;100.0
