sentence_id,start,end,word_form,current_case,sentence,current_deprel,current_analysis
16941953,182,190,Veersalu,gen,"“ Muidugi mõista oleksin ma võinud osta ka laudatäie lambaid , kuid kuna ma pole sel alal spetsialist , siis tuleb hakata vähemast peale , et asjaga koduneda ja õppida , ” põhjendab Veersalu ainult kolme lamba ostu .",nsubj,"com,gen,sg"
17058461,36,44,Kristina,gen,""" Jalad võttis pakuks , "" põhjendas Kristina .",nsubj,"gen,prop,sg"
15703108,25,30,saagi,,""" Mullu põletasid paljud saagi , sest ostjaid ei olnud .",nsubj,"imper,mod,neg,pres,ps,ps2,sg"
1261939,89,97,Kristina,gen,"Sarja lõpus karmi reaalsusega tõtt vaadates , ehk pisikene kibestumismaik suus , põrutas Kristina : "" Nojah , hooaeg näitas , kui hea süsteemi Bente papa välja mõtles . """,nsubj,"gen,prop,sg"
5584828,44,48,Kana,gen,"Kohe , kui raudne eesriie lagunes , põrutas Kana Soome , kus töötas mitmes laevaehitusettevõttes .",nsubj,"com,gen,sg"
6282749,50,59,Pitkämäki,gen,Juuli lõpul Oslos Kuldliiga osavõistlusel põrutas Pitkämäki võidutulemuseks 90.54.,nsubj,"gen,prop,sg"
9709454,7,11,mina,gen,"- Küll mina bassi põrutan , kui sina tiiskanti laulad  , vastan mina .",nsubj,"com,gen,sg"
9775096,34,38,Dani,gen,Lisaaja kümnendal minutil põrutas Dani ( lõi alagrupiturniiril Glasgow' Rangersi vastu kaks väravat ) palli Wooteri söödust 20-22 meetrilt otse Atletico värava ristnurka !,nsubj,"gen,prop,sg"
11528259,89,97,Kristina,gen,"Sarja lõpus karmi reaalsusega tõtt vaadates , ehk pisikene kibestumismaik suus , põrutas Kristina : “ Nojah , hooaeg näitas , kui hea süsteemi Bente papa välja mõtles . ”",nsubj,"gen,prop,sg"
12080655,46,57,Järva-Jaani,gen,Samal päeval kell 9.37 põrutas Tamsalu vallas Järva-Jaani–Tamsalu–Kullenga maanteelt Ladaga purjuspäi kraavi Kain ( 41 ) .,nsubj,"gen,prop,sg"
15323996,53,57,mina,gen,Mingi eri aeglane taat ajas mind taga samal ajal kui mina jumala suure tempoga minema ta eest põrutasin .,nsubj,"com,gen,sg"
21102373,9,13,mina,gen,Camilla: mina tihemetsa põrutasin,nsubj,"com,gen,sg"
14290845,27,34,Pascale,gen,Järgmisel hommikul pöördus Pascale M. politseisse .,nsubj,"gen,prop,sg"
526067,2,10,Kristina,gen,""" Kristina pühkis Engelbergist samal õhtul Garmisch-Partenkirchenisse .",nsubj,"gen,prop,sg"
5085890,58,63,tolmu,gen,"Nii juhtuski , et juba 22. juunil pühkis armuline Toompea tolmu oma jalgelt ja naases sinna , kus teda juba eluajal võrreldi Mendelejevi ja Pushkiniga - Moskvasse , õekesed , Moskvasse .",nsubj,"com,gen,sg"
10974646,20,26,Jäntti,gen,1993. aastal pühkis Jäntti kodumaa lume oma saabastelt ning suundus treenima ja võistlema võõrsile .,nsubj,"gen,prop,sg"
11602181,2,10,Kristina,gen,” Kristina pühkis Engelbergist samal õhtul Garmisch-Partenkirchenisse .,nsubj,"gen,prop,sg"
13279990,6,14,Kristina,gen,Mille Kristina sealt peagi minema pühib .,nsubj,"gen,prop,sg"
14089376,0,8,Kristina,gen,"Kristina pühkis ema pisarad ja tõstis suunurgad üles : « Emme , nii ei tohi !",nsubj,"gen,prop,sg"
15445034,0,8,Kristina,gen,Kristina ja Katrin Šmigun pühkisid kodumaa tolmu jalgelt ning põrutasid kolmeks nädalaks Ramsausse mäestikulaagrisse .,nsubj,"gen,prop,sg"
8283,82,88,pressi,,Del Toro elab praegu Los Angeleses ning filmides esinemise vahepeal püüab hoolega pressi tähelepanu vältida .,nsubj,"indic,main,neg,pres,ps"
81439,23,28,Raimi,gen,"Mullu novembris olevat Raimi püüdnud Ivikat vihahoos kägistada , naine rabeles lahti .",nsubj,"gen,prop,sg"
440537,24,29,Toome,gen,Altkäemaksu abil püüdis Toome välja osta äripartneri ja hea tuttava vene ärimehe Mark Rivkini ja tema abikaasa ning tütre passe .,nsubj,"gen,prop,sg"
635589,0,4,OSCE,,"OSCE püüdis valitsuse ja opositsiooni vahel rahu sõlmida , aga see ebaõnnestus , nagu korduvalt varemgi .",nsubj,nominal
970403,0,4,LTTE,,LTTE on viimastel kuudel püüdnud tagasi vallutada oma kunagist tugiala Jaffna poolsaart .,nsubj,nominal
983988,10,18,linnaosa,gen,Kristiine linnaosa püüab tegevust leida kaubanduskeskuses sihitult hulkuvatele noortekampadele .,nsubj,"com,gen,sg"
1002379,13,23,rõngassaba,gen,"Algul püüdis rõngassaba juhikabiini tungida , aga kui piloodid talle vapralt vastu astusid , pööras ümber ja puges köögikoridori peitu .",nsubj,"com,gen,sg"
1059696,0,5,EENet,,"EENet püüab keskmiselt 5 päeva jooksul tõsta uude serverisse rohkem kui saja haridus- , teadus- , ja kultuuriasutuse virtuaalveebid .",nsubj,nominal
1118845,0,5,EENet,,EENet on domeeninime registreerimisel püüdnud olla võimalikult paindlik ja soovib hoiduda firmade ärihuvide kahjustamisest .,nsubj,nominal
1209749,0,5,Saudi,gen,"Saudi Araabia on püüdnud säilitada palverännakut üksnes usu päralt , aga korduvalt on poliitilised pinged püha üritust varjutanud .",nsubj,"gen,prop,sg"
1232866,24,33,komisjoni,gen,"Tema sõnul püüdsid kaks komisjoni leida lahendusi ja väljapääse situatsioonist , kus teabeteenistuse ja salastatud valveüksuse olemasolu ei sätesta ükski seadus .",nsubj,"com,gen,sg"
1335877,0,8,Kristina,gen,"Kristina püüdis mitte mõelda võimalikule karikavõidule , ent kuidas võidumõtteid peast pühkida ?",nsubj,"gen,prop,sg"
1363638,15,20,Kurri,adit,"Poegadest pole Kurri püüdnud kasvatada hokitähti , kuigi üks neist mängib .",nsubj,"adit,prop,sg"
1393287,0,5,Saudi,gen,"Saudi Araabia on püüdnud säilitada palverännakut üksnes usu päralt , aga korduvalt on poliitilised pinged püha üritust varjutanud .",nsubj,"gen,prop,sg"
1436306,2,6,Kulu,,""" Kulu toovaid otsuseid oleme püüdnud välistada , "" tunnistas Oro , kelle sõnul polnud aasta algul haigekassaga lepingut sõlmides võimalik ette näha patsientide arvu kasvu .",nsubj,"aux,imper,neg,pres,ps,ps2,sg"
1457433,44,52,Kristina,gen,"Esikolmiku fotograafidele poseerides püüdis Kristina Bente käes olnud kollast liidrisärki pisut enda poole sikutada , kuid norralanna hüüatas : "" No ! "" ja tiris ihaldatu oma rinnale tagasi .",nsubj,"gen,prop,sg"
1628586,13,20,Xedoski,gen,Sestap püüab Xedoski sihtrühmale meele järele olla .,nsubj,"gen,prop,sg"
1880074,0,13,Linnavolikogu,gen,"Linnavolikogu on püüdnud säilitada tänastele maakasutajatele nende koduõue , võttes vastu Nõmme ja Pirita kruntide minimaalsuurust kehtestavad määrused .",nsubj,"com,gen,sg"
1908038,0,9,Lastekodu,gen,Lastekodu püüab nakkuse levikut tõkestada .,nsubj,"com,gen,sg"
2067886,126,133,Levandi,gen,""" Ma tahan kodustele öelda , et B-liiga pole mingi kehvemate pelgupaik , vaid kasvulava , kus ägedasti võideldakse , "" püüdis Levandi enesetunnet tõsta .",nsubj,"gen,prop,sg"
2195110,4,13,alkoholi-,gen,Nii alkoholi- kui narkojoobes Rainer püüdis eile õhtul kell 19.15 Pärnu kesklinnas asuvas Port-Artur 2 kaubamaja eeshallis lõhata riiete alla peidetud omavalmistatud lõhkekeha .,nsubj,"com,gen,sg"
2288325,84,88,kala,gen,"41aastane Elmar jäi keskkonnainspektorile vahele Pärnumaal Liivi lahel , kus püüdis kala keeluajal .",nsubj,"com,gen,sg"
2374803,4,13,alkoholi-,gen,Nii alkoholi- kui narkojoobes 23aastane Rainer püüdis 29. mai õhtul kell 19.15 Pärnu kesklinnas asuvas Port-Artur 2 kaubamaja eeshallis lõhata riiete alla peidetud omavalmistatud lõhkekeha .,nsubj,"com,gen,sg"
2690117,31,40,õppejõudu,adit,"Kaks Dublini Trinity College'i õppejõudu püüavadki mullu detsembris valminud uurimuses* välja selgitada , kas kuld pakub sellist kaitset aktsia- ja võlakirjaturgude muutuste vastu .",nsubj,"adit,com,sg"
2713293,0,5,Palme,gen,"Palme d'Or'i püüab Tarantino oma filmiga "" Death Proof "" ( "" Grindhouse "" ) ja Van Sant filmiga "" Paranoid Park "" , teatab BBC .",nsubj,"gen,prop,sg"
2840090,4,8,OSCE,,"Kui OSCE püüdis rajada 2 miljonit dollarit maksva mobiilse sõjavarustuse lammutuskoja , blokeeriti ka selle tegevus .",nsubj,nominal
2925595,0,8,Kristina,gen,"Kristina püüab tänavu vältida mitme viimase aasta viga , kui vorm kippus hooaja teisel poolel alla vajuma .",nsubj,"gen,prop,sg"
3295906,31,39,Polonski,gen,Moskva ajalehe andmeil püüdvat Polonski aga kaubelda hinda alla umbes kaheksa miljoni dollari peale .,nsubj,"gen,prop,sg"
3361297,93,97,mina,gen,""" Elsam ostis Taanis suurima jaotusvõrguoperaatori ning otsustas Taani turule orienteeruda , mina aga püüan nüüd kasutada oma kontakte , et leida uusi firmasid , kes oleksid Eestisse soojuselektrijaama rajamisest huvitatud , "" ütles ta , lisades , et mõned sellised firmad on ka juba silmapiiril .",nsubj,"com,gen,sg"
3447761,67,73,räime-,gen,"Eestis püüab turska kuus laeva 36 mehega , lisaks püüavad veidi ka räime- ja kilulaevad .",nsubj,"com,gen,sg"
3561848,35,40,arsti,gen,Sellele vaatamata püüavad haigla 7 arsti ning kokku ligi 200 õde ja põetajat ikka paremini oma patsientide eest hoolt kanda .,nsubj,"com,gen,sg"
3706126,38,45,hotelli,gen,"Hiiumaal Käinas asuvat pankrotistunud hotelli Liilia püüdis eile pankrotihalduri volitustel müüa AS Samat , kuid korrektsete pakkumiste puudumise tõttu oksjon ebaõnnestus .",nsubj,"com,gen,sg"
3715621,229,233,mõju,gen,"Sellele vaatamata on ekspertide hinnangul tänase kohtumise üheks ajendiks Jeltsini soov toetada Mashadovit presidendina , kelle nimel võib hakata laekuma ka föderaalvõimult Tshetsheeniale lubatud raha , kuna mõistes Tshetsheenia mõju olukorrale kogu Põhja-Kaukaasias , püüab Kreml toetada enesele vastuvõetavat liidrit Groznõis .",nsubj,"com,gen,sg"
3853870,30,38,Kristina,gen,Järgnenud uisuringidel püüdis Kristina end konkurentidest lahti rebida .,nsubj,"gen,prop,sg"
3945513,0,4,Iivi,gen,Iivi Eenmaa püüab tõestada naise sobivust peaks .,nsubj,"gen,prop,sg"
4368900,35,40,paari,gen,"Ja kujutage ette olukorda , kus 25 paari püüab samal hommikul mõnest linnast välja hääletada .",nsubj,"card,gen,l,sg"
4424094,7,15,turniiri,gen,""" Kahe turniiri vahepeal püüan puhkamisele keskenduda ja maailma vaadata .",nsubj,"com,gen,sg"
4866040,0,9,Tudulinna,gen,Tudulinna näiteks püüab selle sajandi alguses valminud kirikut esitleda 1776. aastal valminu pähe .,nsubj,"gen,prop,sg"
4892711,63,72,kalalaeva,gen,Venemaa uudisteagentuuri Itar-TASS andmetel püüdsid 14 Jaapani kalalaeva sõita Venemaa territoriaalvetesse Kuriili saarestikus asuva Kinashiri saare läheduses .,nsubj,"com,gen,sg"
5104398,0,4,Kala,gen,"Kala püüad ikka kilo hinnaga , mitte tunni hinnaga .",nsubj,"com,gen,sg"
5377722,27,31,mina,gen,Toomas Savi : Püüdsin olla mina ise .,nsubj,"com,gen,sg"
5782464,28,33,sarja,gen,"Nii oleme "" Sissejuhatuse "" sarja püüdnud tuua loenguid just nendelt aladelt , mis aitavad kõige enam kaasa kultuuriliste tekstide mõistmisele , "" rääkis Eslas .",nsubj,"com,gen,sg"
5792644,85,93,Kristina,gen,"Hooaja alguseni jääb pisut enam kui kaks kuud , juuniks oleme päris terved , "" püüab Kristina säilitada optimistlikku hoiakut .",nsubj,"gen,prop,sg"
5933573,13,19,maksu-,gen,"Lisaks püüab maksu- ja tolliamet ettevõttele kraesse kirjutada trahvi liigse suhkruvaru eest , mis võib ulatuda kuni pooleni firma aktsiakapitalist .",nsubj,"com,gen,sg"
6003415,20,24,OSCE,,"Severin märkis , et OSCE ja selle parlamentaarne assamblee püüavad arendada Venemaaga koostööd julgeoleku tagamiseks .",nsubj,nominal
6174662,15,26,muusikasari,gen,"Igareedene ETV muusikasari "" Eesti interpreedid "" püüab seda aastatega tekkinud tühimikku osaliseltki täita .",nsubj,"com,gen,sg"
6699454,11,19,linnaosa,gen,Nüüd püüab linnaosa lepinguid ümber teha .,nsubj,"com,gen,sg"
6861574,27,35,linnaosa,gen,Noorte meelitamiseks püüab linnaosa ka ühistranspordikorraldust parandada .,nsubj,"com,gen,sg"
6991332,36,51,Keskraamatukogu,gen,"Näiteks Balzaci valitud teostest on Keskraamatukogu püüdnud väljamüükidel vabaneda , kuid kahjuks keegi neid ei osta .",nsubj,"com,gen,sg"
7085803,50,54,Lina,gen,""" ... aga me saame endiselt hästi läbi , "" püüdis Lina mulle libedal toonil väita .",nsubj,"com,gen,sg"
7146756,88,92,kala,gen,"Kogu maailmas on levinud arusaam , et harrastuskalur veedab vaba aega kalavetel , püüab kala lõkkel küpsetamiseks või kodus pannil praadimiseks , aga väga sageli laseb püütud kala hiljem hoopiski vette tagasi .",nsubj,"com,gen,sg"
7382266,40,48,õlimaali,gen,Pilku püüavad kuus Mare Johanson-Ubaste õlimaali ning viisteist väiksemat teost .,nsubj,"com,gen,sg"
7607010,0,8,Kristina,gen,"Kristina püüdis heaolutunnet tõsiduse maski taha peita , säravad silmad reetsid aga hingepidu ja rahulolu .",nsubj,"gen,prop,sg"
7631224,31,36,EENet,,"Nemad tahtsid teha sama , mida EENet juurutada püüab .",nsubj,nominal
7660071,116,121,klubi,gen,"“ Trilateraalne komisjon ” on ameerika orientatsiooniga , kaua aega domineeris seal David Rockefeller ; Bilderbergi klubi aga püüab enam arvestada juhtivate Euroopa suurriikide geopoliitiliste huvidega .",nsubj,"com,gen,sg"
7687487,9,18,Kaubamaja,gen,"Tallinna Kaubamaja on end viimase üheksa kuu jooksul püüdnud Helsingis näidata kui moekauplust , kelle trumpideks on Klementi ja Baltika tooted ning mõned üsnagi vähetuntud välismaised kaubamärgid .",nsubj,"gen,prop,sg"
8108949,0,4,Kala,gen,Kala püüame ise Peipsi järvest .,nsubj,"com,gen,sg"
8458707,95,100,räime,gen,"Viimasel aastal , mille kohta on olemas täpsustatud kalapüügistatistika ( 1993 ) , püüdis Läti räime 25 400 , kilu 12 553 , turska 1333 ja lõhet 256 tonni .",nsubj,"com,gen,sg"
8484825,90,99,anarhisti,gen,"Õnneks sõnadelt tegudele ei mindud , vaatamata sellele , et kaks-kolm tugevalt nokastanud anarhisti oma provotseeriva käitumisega rongkäigu agressiivset meeleolu püüdsid kujundada .",nsubj,"com,gen,sg"
9263917,86,93,nõukogu,gen,"Et uuel juhatajal jääks aega ametit üle võtta ja töösse sisse elada , püüab laululava nõukogu valida oma soosiku paari nädala jooksul , lubas Astok .",nsubj,"com,gen,sg"
9534188,116,128,koalitsiooni,gen,"Meil on juba kurb kogemus , kui 1996. aasta valimiste järel püüti Tallinnast Tartu koalitsiooni läbirääkimistesse ( koalitsiooni püüdsid moodustada Reformierakond , Isamaaliit ja Mõõdukad - toim ) sekkuda .",nsubj,"com,gen,sg"
9762766,61,65,Hagi,gen,"ETV isikkoosseis oli mammutlikult suur ja pisitasa püüdis ka Hagi Shein tarbetuid kohti koondada , ent raha peale mõeldes oli protsess ikkagi aeglane .",nsubj,"com,gen,sg"
10106134,6,14,linnaosa,gen,Nõmme linnaosa on oma jaamahooneid püüdnud ebaõnnestunult juba viiel korral rendile anda .,nsubj,"com,gen,sg"
10129157,0,7,Alatalu,gen,Alatalu püüab siin demagoogilise võttega lugejale puru silma ajada .,nsubj,"gen,prop,sg"
10158357,0,5,Jazzi,gen,Jazzi aga nii lihtsalt ei püüa .,nsubj,"com,gen,sg"
10186476,50,57,Solange,gen,Mõrva tegelikesse asjaoludesse süvenemiseks püüab Solange samastuda nii tapetu kui ka mõrvariga .,nsubj,"gen,prop,sg"
10246553,64,79,organisatsiooni,gen,"Tegemist on juba pikemaajalise kampaaniaga , kus neli farmerite organisatsiooni püüavad võidelda teraviljaimpordi vastu , millega nendelt võetavat elatusallikad .",nsubj,"com,gen,sg"
10280493,37,41,mina,gen,"Säilitades külma mõistust , püüaksin mina peaministrina poliitiliselt selgeks teha , kellele on antud skandaal kasulik ja kes võivad olla selle skandaali taga .",nsubj,"com,gen,sg"
10362422,36,40,MPDE,,"Kas sellest võib aru saada nii , et MPDE püüab ise vähem koopiaid tehes kokku hoida ?",nsubj,nominal
10395768,0,8,Kristina,gen,"Kristina , kes karjääri nimel paljust loobunud , püüdis võimaluse piirides elada täisväärtuslikku 20-aastase neiu elu .",nsubj,"gen,prop,sg"
10494187,115,120,Witte,gen,"“ Pärast plahvatust näitab Estonia huku asjaolude uurimist ja tegutsemist nende vastu , kes otsivad tõde , ” püüab Witte ärevust tekitada .",nsubj,"gen,prop,sg"
10510788,14,27,Linnavolikogu,gen,"Eelmine Tartu Linnavolikogu püüdis küll avalikku keelekasutust parandada , kuid nüüdseks on rämpskeele kasutajad oma õigused tagasi saanud .",nsubj,"com,gen,sg"
10704892,103,111,Kristina,gen,Tartu BMW austajate soolaleivameene üle andnud ja valge pükskostüümi vahelt päevitunud naba välgutanud Kristina püüdis sadade meeste pi1ke sama edukalt kui 40 miljonit maksma läinud uusehitis ja vaatamiseks-ostmiseks välja pandud kiiskavad autod ning supertsiklid .,nsubj,"gen,prop,sg"
10852237,0,8,Kristina,gen,"Kristina püüab aga avalikkusele sugereerida , et tema on ainuke naissuusataja maailmas , keda külastab menstruatsioon .",nsubj,"gen,prop,sg"
10854982,34,41,Levandi,gen,Reedel varastatute asemele püüdis Levandi Jari Mantilalt üht Atomicu vana suusapaari osta .,nsubj,"gen,prop,sg"
11108653,18,22,Olle,gen,"12. märtsil püüab Olle parimat maratonide karikasarja viimasel jõuproovil , 42 km pikkusel Engadini vabatehnikasõidul .",nsubj,"gen,prop,sg"
11141114,208,214,piiri-,gen,"Lauljatar Nancy nautis hiljuti Peterburi lähedal Komarovos peetud hobuste koolisõidu rahvusvahelistel võistlustel tütar Anna Rinki ja Maria Tšuletsi hiilgavat edu vaatamata sellele , et reisi algul idanaabri piiri- ja tollitöötajad tuju igati nullida püüdsid .",nsubj,"com,gen,sg"
11149144,13,17,Visa,gen,"Nimelt püüab Visa telefonidesse ja hinnasiltidesse mahutada tillukesi raadiosaatjaid , mis suudaksid ostu-müügitehinguteks vajalikku infot saata ja vastu võtta .",nsubj,"gen,prop,sg"
11336196,38,43,klubi,gen,"Ülejäänud kolm Final Four il osalevat klubi Belgradi Partizan , Bologna Kinder ja Treviso Benetton püüavad hoiduda liiga suurest lärmist ning keskenduda treeningutele .",nsubj,"com,gen,sg"
11456756,12,18,kurgi-,gen,"Teedeäärsed kurgi- , marja- , sibula- ja kalamüüjad püüavad ostma meelitada autotäite kaupa mööda vuhavaid suvitajaid .",nsubj,"com,gen,sg"
11503187,0,7,Alatalu,gen,"Alatalu on asjade seisu püüdnud järjekindlalt , kuid edutult muuta .",nsubj,"gen,prop,sg"
11510441,17,29,kosmosejaama,gen,"Eile püüdis Vene kosmosejaama Mir meeskond saada töökorda kompleksi pardakompuutrit ja taastada täielik kontroll kosmoselaeva liikumise üle , kuid Maal asuvate lennukoordinaatorite sõnul läheb olukorra lahendamiseks veel päevi .",nsubj,"com,gen,sg"
11873697,56,62,maksu-,gen,Pigem on tendents olnud vaikselt vastupidine : erinevad maksu- ja bürokraatiamaod püüdsid poliitikute vaiksel heakskiidul Eesti tööandjat ka läinud aastal teha vähem konkurentsivõimelisemaks kui Läti kolleegid .,nsubj,"com,gen,sg"
11900936,0,6,Filmi-,gen,"Filmi- ja teletäht Woody Harrelson , kes on tuntud keskkonnakaitsja ja kanepisõbrana , püüdis mullu ka ärimehena läbi lüüa .",nsubj,"com,gen,sg"
11982712,10,15,liiga,,"SEB Balti liiga püüab oma liikmete eest hoolitseda ning kompenseerib teatud kulud , mis näiteks eurosarjas jäävad ainult klubide kanda .",nsubj,
12087202,77,82,Rauli,gen,Teetöötajatelt teerulli ära ajanud ning sellega Viru hotelli poole suundunud Rauli püüdis takistada samas veoautoga KAMAZ töötanud Valeri ( 22 ) .,nsubj,"gen,prop,sg"
12336769,104,108,Saue,gen,"Kolmapäevase distantsi ja pühapäevase ühisstardi eel , kui viimase starti õnnestub ikka pääseda , püüab Saue suuri ootusi vältida .",nsubj,"com,gen,sg"
12383895,38,47,kaubamaja,gen,Vastuseks Sõnumilehe pärimisele püüab kaubamaja nüüd probleemile lahendust leida .,nsubj,"com,gen,sg"
12409380,99,107,Kristina,gen,"Murdmaasuusatamise maailmakarikavõistlustel ka laupäevase Lillehammeri etapi järel liidrina jätkav Kristina Shmigun püüab järgmise võistluse eel korrastada mõtteid , et õppida väärtustama ka neljandaid-viiendaid kohti .",nsubj,"gen,prop,sg"
12495827,202,214,Seaduseelnõu,gen,"Parlamendi riigikaitsekomisjoni esimees Tiit Tammsaar tunnistas , et valitsuse koostatud rahuaja riigikaitse seaduse eelnõu jätab presidendile kaitsejõudude juhtimisel küllaltki piiratud võimalused : “ Seaduseelnõu püüab eelkõige ja jõuliselt suurendada kaitseministeeriumi , valitsuse rolli riigikaitseliste küsimuste lahendamisel . ”",nsubj,"com,gen,sg"
12526547,9,13,mina,gen,"Igatahes mina kui komisjoni üks kaasesimehi püüan seda saavutada , ja nagu ma aru olen saanud , on mu partner kaasesimehena Eesti peaminister Mart Siimann , väga tore mees , kellega ma tutvusin Nagano taliolümpial .",nsubj,"com,gen,sg"
